id,user_id,place,phone,client_name,total_amount,status,note,created_at,updated_at
202e3c24-a0b1-4d3a-b3cf-98d6703b5bc9,5ef3aeec-6247-4fdd-8cd6-87ae11affa78,"8351 Valley Rd, Boston, MA 35594",+1-752-523-9496,Daniel Hill,424,completed,,2025-12-08 10:42:36.077718,2025-12-08 10:42:36.077718
ea41e8b1-a715-40cb-bdb9-fc2134b8ea66,f487dff1-5af5-41fb-b06a-502b284473b3,"5163 Valley Rd, San Jose, AZ 75383",+1-782-668-9989,Daniel Lopez,789,shipping,,2025-12-18 10:09:05.077718,2025-12-18 10:09:05.077718
05777759-917c-4f43-a0e0-f8118ae7c9fc,f487dff1-5af5-41fb-b06a-502b284473b3,"9371 Main St, Atlanta, TX 30587",+1-554-613-2404,Daniel Lopez,7,completed,,2026-02-12 07:48:32.077718,2026-02-12 07:48:32.077718
95049628-f8d5-423e-b153-d83b74cd3685,f487dff1-5af5-41fb-b06a-502b284473b3,"9371 Main St, Atlanta, TX 30587",+1-554-613-2404,Daniel Lopez,306,completed,,2026-01-06 09:44:18.077718,2026-01-06 09:44:18.077718
7f6d0467-0be4-4eac-9a69-764eb839c635,f487dff1-5af5-41fb-b06a-502b284473b3,"9371 Main St, Atlanta, TX 30587",+1-554-613-2404,Daniel Lopez,262,completed,,2025-10-25 16:36:08.077718,2025-10-25 16:36:08.077718
560d9c05-e040-4815-af5d-3770019286ab,f487dff1-5af5-41fb-b06a-502b284473b3,"5163 Valley Rd, San Jose, AZ 75383",+1-782-668-9989,Daniel Lopez,433,returning,,2025-12-27 03:46:56.077718,2025-12-27 03:46:56.077718
89b28bee-c285-4b8d-a924-d3dfb8cc70c0,f487dff1-5af5-41fb-b06a-502b284473b3,"6687 Spring St, Los Angeles, AZ 44349",+1-766-979-9024,Daniel Lopez,326,shipping,,2026-01-04 05:40:03.077718,2026-01-04 05:40:03.077718
387f9aa8-0613-49b4-b854-f8b3e6da6c4f,f487dff1-5af5-41fb-b06a-502b284473b3,"9371 Main St, Atlanta, TX 30587",+1-554-613-2404,Daniel Lopez,130,completed,,2026-02-10 10:41:37.077718,2026-02-10 10:41:37.077718
ac3effea-1f0d-4d83-88f0-0fc9e134355a,f487dff1-5af5-41fb-b06a-502b284473b3,"5163 Valley Rd, San Jose, AZ 75383",+1-782-668-9989,Daniel Lopez,478,completed,,2026-02-22 08:33:49.077718,2026-02-22 08:33:49.077718
8599e7f3-b8f1-49f2-8682-a803bc9d0058,f487dff1-5af5-41fb-b06a-502b284473b3,"6687 Spring St, Los Angeles, AZ 44349",+1-766-979-9024,Daniel Lopez,94,awaiting_delivery,,2025-12-22 22:34:18.077718,2025-12-22 22:34:18.077718
c6b897c5-b8e5-42cd-b4a8-b82870e63229,e63fa399-4dfd-4e44-ad1d-ec478d07fa89,"6475 Valley Rd, Seattle, TX 92124",+1-228-386-2092,David Hill,860,completed,,2026-02-04 18:37:45.077718,2026-02-04 18:37:45.077718
26abccf4-25b4-4921-affc-d59bc5ac69c0,e63fa399-4dfd-4e44-ad1d-ec478d07fa89,"6475 Valley Rd, Seattle, TX 92124",+1-228-386-2092,David Hill,242,completed,,2026-01-08 23:40:43.077718,2026-01-08 23:40:43.077718
e8747443-03b4-48ca-9e85-8e79603dd79d,e63fa399-4dfd-4e44-ad1d-ec478d07fa89,"6475 Valley Rd, Seattle, TX 92124",+1-228-386-2092,David Hill,1008,awaiting_delivery,,2026-04-09 09:12:25.077718,2026-04-09 09:12:25.077718
39e23d2c-b282-4d5b-b4fa-73a5375b3859,e63fa399-4dfd-4e44-ad1d-ec478d07fa89,"6475 Valley Rd, Seattle, TX 92124",+1-228-386-2092,David Hill,266,completed,,2026-02-04 01:03:03.077718,2026-02-04 01:03:03.077718
a984e938-818f-4d21-a029-39e1c3e179d5,b58ee3bd-6193-420b-adc8-00039cc4c74e,"1402 Main St, Denver, MA 25890",+1-867-905-3385,Deborah Baker,96,shipping,,2026-01-16 05:05:58.077718,2026-01-16 05:05:58.077718
c5fca6a0-16dd-4e9f-b6c0-b9592d1b3c5d,b58ee3bd-6193-420b-adc8-00039cc4c74e,"1402 Main St, Denver, MA 25890",+1-867-905-3385,Deborah Baker,256,cancelled,,2025-11-05 02:17:50.077718,2025-11-05 02:17:50.077718
9a4034f1-5ed0-4f92-a64d-244fb2ad5e9d,b58ee3bd-6193-420b-adc8-00039cc4c74e,"7462 Spring St, Denver, OR 70939",+1-736-967-9705,Deborah Baker,265,completed,,2025-11-04 16:16:13.077718,2025-11-04 16:16:13.077718
f30ef75a-e0f5-4571-bdfb-5144bf91adb4,998ed455-206d-4003-9631-0af8edcbc15d,"3810 Valley Rd, Los Angeles, GA 98902",+1-263-191-5349,Deborah Flores,269,cancelled,,2025-11-01 19:37:04.077718,2025-11-01 19:37:04.077718
8bbe64bc-67dd-4870-8ce1-8b5ca8c41782,998ed455-206d-4003-9631-0af8edcbc15d,"3810 Valley Rd, Los Angeles, GA 98902",+1-263-191-5349,Deborah Flores,344,cancelled,,2025-11-20 23:13:22.077718,2025-11-20 23:13:22.077718
edc0096c-df1f-48b4-bd7e-393644e8287a,efe49b71-6769-453a-a2f3-0cf5aadcdccf,"9401 Broadway, Boston, IL 91938",+1-295-425-5379,Deborah Johnson,110,completed,,2025-11-23 07:29:26.077718,2025-11-23 07:29:26.077718
33a13e90-39e8-4d72-95c7-7e73290aaa17,737ab492-4538-4b34-928a-9492bca732a3,"2867 Birch Blvd, San Antonio, AZ 19959",+1-933-698-4672,Donald Lewis,273,completed,,2026-02-08 06:18:04.077718,2026-02-08 06:18:04.077718
4dffa36c-ab53-487a-94c6-bd1cdc247e6b,737ab492-4538-4b34-928a-9492bca732a3,"5071 River Rd, Boston, GA 22335",+1-481-203-5866,Donald Lewis,539,completed,,2026-03-09 12:13:12.077718,2026-03-09 12:13:12.077718
af1cbea1-e2f6-4bf3-bf8e-34c51da73d22,737ab492-4538-4b34-928a-9492bca732a3,"5071 River Rd, Boston, GA 22335",+1-481-203-5866,Donald Lewis,724,completed,,2026-03-07 18:27:24.077718,2026-03-07 18:27:24.077718
a67fa15d-7505-40ed-ad62-f126f2b31622,737ab492-4538-4b34-928a-9492bca732a3,"5071 River Rd, Boston, GA 22335",+1-481-203-5866,Donald Lewis,332,shipping,,2026-04-11 04:38:29.077718,2026-04-11 04:38:29.077718
4c68d4e8-3aef-47a7-a909-72265820ec1d,737ab492-4538-4b34-928a-9492bca732a3,"1392 Walnut St, New York, NY 54711",+1-894-591-8240,Donald Lewis,258,awaiting_delivery,,2025-11-23 08:44:39.077718,2025-11-23 08:44:39.077718
d12c4fc2-1093-426a-850c-28d4b1c4a98f,737ab492-4538-4b34-928a-9492bca732a3,"5071 River Rd, Boston, GA 22335",+1-481-203-5866,Donald Lewis,632,shipping,,2026-02-08 06:16:42.077718,2026-02-08 06:16:42.077718
d9c44494-e573-435b-b7ec-9f865f49bc8b,737ab492-4538-4b34-928a-9492bca732a3,"2867 Birch Blvd, San Antonio, AZ 19959",+1-933-698-4672,Donald Lewis,603,completed,,2025-12-21 12:17:22.077718,2025-12-21 12:17:22.077718
90bda141-2ca2-45a2-a983-6ce47878217b,737ab492-4538-4b34-928a-9492bca732a3,"8868 Garden Ln, San Antonio, WA 25568",+1-584-108-1752,Donald Lewis,202,shipping,,2026-04-05 10:39:54.077718,2026-04-05 10:39:54.077718
6b9d3f3a-d0f8-4435-80c4-85f541d7cba8,8efa887f-2785-4ef4-ac4f-f48f0e26cbe4,"2126 Pine Rd, Los Angeles, GA 20171",+1-622-632-6936,Donald Martin,48,shipping,,2025-11-11 10:20:06.077718,2025-11-11 10:20:06.077718
db2dec43-6ea6-471e-8b74-8cadee5d8e58,8efa887f-2785-4ef4-ac4f-f48f0e26cbe4,"2126 Pine Rd, Los Angeles, GA 20171",+1-622-632-6936,Donald Martin,576,shipping,,2026-02-21 07:17:15.077718,2026-02-21 07:17:15.077718
ec73d9c2-ce13-4c5f-80a9-c1d258a4d348,8efa887f-2785-4ef4-ac4f-f48f0e26cbe4,"3395 Lake Dr, Miami, WA 63684",+1-635-914-5726,Donald Martin,230,returning,,2026-02-09 05:52:47.077718,2026-02-09 05:52:47.077718
caaf27ed-e9bc-4136-b923-78f64ba3cc12,8efa887f-2785-4ef4-ac4f-f48f0e26cbe4,"3395 Lake Dr, Miami, WA 63684",+1-635-914-5726,Donald Martin,2219,returning,,2025-12-30 04:27:49.077718,2025-12-30 04:27:49.077718
29c0a4c8-11e3-486e-bf65-b157df7afe43,8efa887f-2785-4ef4-ac4f-f48f0e26cbe4,"2126 Pine Rd, Los Angeles, GA 20171",+1-622-632-6936,Donald Martin,3,shipping,,2025-11-30 21:38:27.077718,2025-11-30 21:38:27.077718
5ff0a6ed-552b-46e8-bb31-d2634f0ca6cb,05d24ff7-695a-41ed-9a08-8110a4613177,"9184 River Rd, Dallas, TX 15811",+1-376-382-9361,Donna Moore,271,shipping,,2026-01-01 14:47:11.077718,2026-01-01 14:47:11.077718
4143c2e5-0bdf-4102-ae3f-d188b6f4f7c7,05d24ff7-695a-41ed-9a08-8110a4613177,"9975 Main St, Atlanta, FL 21101",+1-450-616-6966,Donna Moore,9,awaiting_delivery,,2025-12-26 06:44:50.077718,2025-12-26 06:44:50.077718
fedfca8f-8ff6-4022-a569-ac6433a74113,05d24ff7-695a-41ed-9a08-8110a4613177,"9401 Maple Dr, Boston, CA 24707",+1-552-898-6866,Donna Moore,684,completed,,2026-02-21 23:52:06.077718,2026-02-21 23:52:06.077718
a6ede9cb-218e-4f93-ad6f-86efb6859620,26d37b70-a406-45e6-9709-8c50ca49c7a1,"9648 Hill St, Miami, FL 27489",+1-648-620-9103,Donna Sanchez,46,awaiting_delivery,,2026-03-20 16:11:59.077718,2026-03-20 16:11:59.077718
f9979313-ab90-4256-ab5e-ad8cee23a600,26d37b70-a406-45e6-9709-8c50ca49c7a1,"1598 Park Ave, Atlanta, TX 66748",+1-482-108-6946,Donna Sanchez,122,cancelled,,2026-02-23 07:43:06.077718,2026-02-23 07:43:06.077718
1b724127-3f4c-4287-9894-16a8044815a0,26d37b70-a406-45e6-9709-8c50ca49c7a1,"9648 Hill St, Miami, FL 27489",+1-648-620-9103,Donna Sanchez,116,awaiting_delivery,,2026-04-10 19:19:03.077718,2026-04-10 19:19:03.077718
968fc9bc-edc9-427b-b6ee-c5d5d94a833c,26d37b70-a406-45e6-9709-8c50ca49c7a1,"7049 Willow Way, Miami, MA 56284",+1-935-259-7977,Donna Sanchez,150,awaiting_delivery,,2026-04-17 15:08:43.077718,2026-04-17 15:08:43.077718
2665fda8-fa84-4403-a99e-43005fd0127a,26d37b70-a406-45e6-9709-8c50ca49c7a1,"9648 Hill St, Miami, FL 27489",+1-648-620-9103,Donna Sanchez,1407,completed,,2025-12-17 13:49:22.077718,2025-12-17 13:49:22.077718
11fcfbd3-8dd6-4570-8bf1-b9debc3378d2,26d37b70-a406-45e6-9709-8c50ca49c7a1,"9648 Hill St, Miami, FL 27489",+1-648-620-9103,Donna Sanchez,155,completed,,2025-12-17 13:13:39.077718,2025-12-17 13:13:39.077718
3b072c72-c200-4f49-90c3-4e79e0f4ccb6,26d37b70-a406-45e6-9709-8c50ca49c7a1,"7049 Willow Way, Miami, MA 56284",+1-935-259-7977,Donna Sanchez,234,completed,,2026-02-04 02:34:12.077718,2026-02-04 02:34:12.077718
3091c65a-1e72-47de-a426-980cade45583,26d37b70-a406-45e6-9709-8c50ca49c7a1,"5646 Elm St, Denver, NY 98337",+1-890-481-4659,Donna Sanchez,421,cancelled,,2026-03-08 17:53:34.077718,2026-03-08 17:53:34.077718
51f02d9a-588b-48c3-beb2-9fe5e5500b87,26d37b70-a406-45e6-9709-8c50ca49c7a1,"5646 Elm St, Denver, NY 98337",+1-890-481-4659,Donna Sanchez,24,awaiting_delivery,,2025-11-16 12:49:36.077718,2025-11-16 12:49:36.077718
62ae256e-8d86-46b3-b19b-ed7da1f84492,7b11707b-3b82-471c-894c-295aabfb219c,"8285 Oak Ave, Houston, GA 16772",+1-618-521-6349,Dorothy Rivera,17,completed,,2026-03-23 18:03:48.077718,2026-03-23 18:03:48.077718
277dbd07-7c3e-4e0c-ba0c-ef3613c9addf,7b11707b-3b82-471c-894c-295aabfb219c,"7739 Spring St, Los Angeles, OR 19082",+1-377-116-5898,Dorothy Rivera,16193,completed,,2026-04-17 20:31:56.077718,2026-04-17 20:31:56.077718
90df6178-67db-49b3-bffe-5546ad935deb,0443607a-3a2d-4a83-a4fd-aeb498059719,"2115 Willow Way, Atlanta, WA 84285",+1-946-720-4824,Dorothy Young,882,shipping,,2025-11-13 19:41:13.077718,2025-11-13 19:41:13.077718
5189ed85-378a-4fcf-a575-906e9a73128d,0443607a-3a2d-4a83-a4fd-aeb498059719,"2115 Willow Way, Atlanta, WA 84285",+1-946-720-4824,Dorothy Young,178,completed,,2026-03-17 14:39:17.077718,2026-03-17 14:39:17.077718
82ced6d8-3d54-44fa-93ec-d4ffcafb43cc,0443607a-3a2d-4a83-a4fd-aeb498059719,"310 Spring St, Austin, IL 37958",+1-353-359-5236,Dorothy Young,370,shipping,,2025-11-03 14:32:06.077718,2025-11-03 14:32:06.077718
c913b569-b2d5-47b2-8f37-ba450363ab1c,0443607a-3a2d-4a83-a4fd-aeb498059719,"310 Spring St, Austin, IL 37958",+1-353-359-5236,Dorothy Young,1555,cancelled,,2025-12-28 21:39:39.077718,2025-12-28 21:39:39.077718
6bdd2b46-c449-404b-aecf-46dcff13462b,0443607a-3a2d-4a83-a4fd-aeb498059719,"2115 Willow Way, Atlanta, WA 84285",+1-946-720-4824,Dorothy Young,78,completed,,2026-03-04 07:09:48.077718,2026-03-04 07:09:48.077718
4c66efc8-2527-481f-be49-2c4bcd9e2ab5,0443607a-3a2d-4a83-a4fd-aeb498059719,"2115 Willow Way, Atlanta, WA 84285",+1-946-720-4824,Dorothy Young,24,completed,,2026-01-03 01:40:51.077718,2026-01-03 01:40:51.077718
dce9d3b0-b61d-4b8a-9d64-25785ee4945c,5e59ccee-2e7c-46fa-9c2f-6bd2eea65ddf,"9110 Broadway, Miami, CA 92340",+1-764-701-1993,Emily Green,320,shipping,,2026-03-08 03:02:56.077718,2026-03-08 03:02:56.077718
921abb81-f5d2-463f-bec3-9352152a86bf,6d5aaf66-88ee-4935-9994-3722521c4e80,"4880 Cedar Ln, New York, NY 36443",+1-693-540-5657,Emily Williams,961,awaiting_delivery,,2026-01-21 14:34:09.077718,2026-01-21 14:34:09.077718
35638005-97c3-4e75-9675-f33278b5db83,6d5aaf66-88ee-4935-9994-3722521c4e80,"5773 Lake Dr, Los Angeles, WA 87853",+1-880-915-1726,Emily Williams,33,shipping,,2026-01-18 02:19:16.077718,2026-01-18 02:19:16.077718
1c233f03-fc35-461a-8a01-a8f6994ddc94,6d5aaf66-88ee-4935-9994-3722521c4e80,"4880 Cedar Ln, New York, NY 36443",+1-693-540-5657,Emily Williams,1623,cancelled,,2026-02-01 20:40:26.077718,2026-02-01 20:40:26.077718
75e598f2-3637-480a-a352-ac041282f4d5,6d5aaf66-88ee-4935-9994-3722521c4e80,"5773 Lake Dr, Los Angeles, WA 87853",+1-880-915-1726,Emily Williams,1353,shipping,,2025-11-07 00:54:11.077718,2025-11-07 00:54:11.077718
eb68843e-ac03-415c-b81a-74e9108cd2f0,2ca4436f-c34d-418c-8205-7ccdb1107a90,"6828 Hill St, Boston, MA 15191",+1-260-971-6714,Emily Young,170,shipping,,2026-02-11 13:04:39.077718,2026-02-11 13:04:39.077718
b54f3dca-d631-4988-ae01-171a779d489a,fc807785-d7ce-4c03-b00b-a66f21c1c5fc,"1876 Sunset Blvd, Chicago, CO 90018",+1-996-249-3356,James Anderson,1834,returning,,2026-02-18 09:41:38.077718,2026-02-18 09:41:38.077718
48e0ae98-3c68-4ce3-99ad-3030578d09ff,56b0c0d3-3dd1-47c4-b216-324400029d07,"5190 Birch Blvd, Houston, GA 93492",+1-336-448-7671,James Ramirez,1092,awaiting_delivery,,2026-04-11 23:16:36.077718,2026-04-11 23:16:36.077718
00aaec08-8058-4a66-a5b2-6e1a3ccec784,56b0c0d3-3dd1-47c4-b216-324400029d07,"3589 Broadway, Portland, CA 20195",+1-874-745-2859,James Ramirez,207,completed,,2025-12-03 14:38:03.077718,2025-12-03 14:38:03.077718
aba28d79-d6bc-4dd2-8cdd-d64a361bf6c4,56b0c0d3-3dd1-47c4-b216-324400029d07,"5190 Birch Blvd, Houston, GA 93492",+1-336-448-7671,James Ramirez,510,shipping,,2025-11-23 20:40:41.077718,2025-11-23 20:40:41.077718
a4610ea0-fca2-432d-841e-34cad01aa61a,56b0c0d3-3dd1-47c4-b216-324400029d07,"959 Sunset Blvd, Austin, AZ 91267",+1-786-967-8290,James Ramirez,451,completed,,2026-03-26 02:59:05.077718,2026-03-26 02:59:05.077718
63913e22-7c40-4242-b84b-abd4bb2fa652,56b0c0d3-3dd1-47c4-b216-324400029d07,"3589 Broadway, Portland, CA 20195",+1-874-745-2859,James Ramirez,41,cancelled,,2025-12-01 09:33:48.077718,2025-12-01 09:33:48.077718
8808f937-b4c3-40ef-8f2a-3a7abb10b646,56b0c0d3-3dd1-47c4-b216-324400029d07,"5190 Birch Blvd, Houston, GA 93492",+1-336-448-7671,James Ramirez,295,completed,,2026-03-12 11:59:32.077718,2026-03-12 11:59:32.077718
ccf2e708-59df-42cc-837b-3eef3dfd9f01,56b0c0d3-3dd1-47c4-b216-324400029d07,"3589 Broadway, Portland, CA 20195",+1-874-745-2859,James Ramirez,146,awaiting_delivery,,2026-02-17 13:32:07.077718,2026-02-17 13:32:07.077718
76a2cf19-472f-4820-bfee-0d6636d72551,56b0c0d3-3dd1-47c4-b216-324400029d07,"5190 Birch Blvd, Houston, GA 93492",+1-336-448-7671,James Ramirez,3,shipping,,2026-03-09 15:26:30.077718,2026-03-09 15:26:30.077718
d3529247-cf15-46d0-99bc-632b94a60f35,e9ef0082-66f0-414f-b33c-a8fc3bc756c1,"3373 Hill St, Portland, WA 13068",+1-221-928-8032,James Taylor,1534,cancelled,,2026-02-12 17:24:35.077718,2026-02-12 17:24:35.077718
f811800e-5baa-4e00-9ed2-a858fe1be4be,e9ef0082-66f0-414f-b33c-a8fc3bc756c1,"9602 Oak Ave, San Antonio, MA 50601",+1-616-335-6650,James Taylor,549,shipping,,2025-12-21 18:37:09.077718,2025-12-21 18:37:09.077718
f9707cef-870e-498a-b249-9248f6f2d072,e9ef0082-66f0-414f-b33c-a8fc3bc756c1,"3373 Hill St, Portland, WA 13068",+1-221-928-8032,James Taylor,177,completed,,2026-01-10 04:57:21.077718,2026-01-10 04:57:21.077718
2b9ca4b2-459c-4b00-8456-419c954210f4,e9ef0082-66f0-414f-b33c-a8fc3bc756c1,"3373 Hill St, Portland, WA 13068",+1-221-928-8032,James Taylor,668,awaiting_delivery,,2025-12-23 22:39:00.077718,2025-12-23 22:39:00.077718
b23a18e4-68d2-4e71-b1bb-49188f620bbe,e9ef0082-66f0-414f-b33c-a8fc3bc756c1,"3373 Hill St, Portland, WA 13068",+1-221-928-8032,James Taylor,730,completed,,2026-03-10 10:28:13.077718,2026-03-10 10:28:13.077718
2ef4686a-ce41-463a-a0f6-8d6c18502b15,e9ef0082-66f0-414f-b33c-a8fc3bc756c1,"9602 Oak Ave, San Antonio, MA 50601",+1-616-335-6650,James Taylor,54,cancelled,,2026-01-10 05:35:45.077718,2026-01-10 05:35:45.077718
cbccf8bb-e65f-4ce8-86d7-7984174a5591,1664f44d-9f28-4093-8613-13dc765ad7d1,"9240 Pine Rd, San Jose, TX 70654",+1-273-777-2725,James Torres,24,completed,,2025-12-15 23:09:52.077718,2025-12-15 23:09:52.077718
68147be1-0c35-43ca-ac1d-c7524e8bb6ae,1664f44d-9f28-4093-8613-13dc765ad7d1,"9240 Pine Rd, San Jose, TX 70654",+1-273-777-2725,James Torres,334,completed,,2025-10-30 23:08:23.077718,2025-10-30 23:08:23.077718
d3b45078-6753-44a2-a83e-4a33e4017fa3,1664f44d-9f28-4093-8613-13dc765ad7d1,"9240 Pine Rd, San Jose, TX 70654",+1-273-777-2725,James Torres,2190,cancelled,,2026-04-07 07:20:06.077718,2026-04-07 07:20:06.077718
01675b4c-bb69-4c51-9e3e-c9d9c3e5e897,1664f44d-9f28-4093-8613-13dc765ad7d1,"9240 Pine Rd, San Jose, TX 70654",+1-273-777-2725,James Torres,358,completed,,2026-04-08 10:34:06.077718,2026-04-08 10:34:06.077718
e328bf37-cc76-400d-aa07-f7b44440a539,a99341d3-baef-40f0-88fe-b8eecad21b30,"9271 Broadway, New York, IL 20893",+1-933-978-8087,Jessica Adams,260,awaiting_delivery,,2026-03-20 16:06:45.077718,2026-03-20 16:06:45.077718
4246a772-cd5c-4c66-b410-471de6edaed9,a99341d3-baef-40f0-88fe-b8eecad21b30,"9271 Broadway, New York, IL 20893",+1-933-978-8087,Jessica Adams,784,awaiting_delivery,,2025-11-12 20:07:02.077718,2025-11-12 20:07:02.077718
3f3a65a8-3357-4e87-9cc8-48ba7bfda18a,a99341d3-baef-40f0-88fe-b8eecad21b30,"2287 Park Ave, Chicago, IL 94070",+1-357-115-4553,Jessica Adams,577,returning,,2026-03-12 20:00:52.077718,2026-03-12 20:00:52.077718
169400d1-fb31-4982-aea2-d3424e4fd812,a99341d3-baef-40f0-88fe-b8eecad21b30,"2287 Park Ave, Chicago, IL 94070",+1-357-115-4553,Jessica Adams,61,completed,,2026-01-25 12:46:25.077718,2026-01-25 12:46:25.077718
f62282d1-5f40-41c1-9464-b98db37dad3c,a99341d3-baef-40f0-88fe-b8eecad21b30,"1093 Elm St, New York, CA 72441",+1-811-460-1085,Jessica Adams,173,awaiting_delivery,,2025-11-02 12:29:13.077718,2025-11-02 12:29:13.077718
1855b8b1-88f9-4474-9fa9-efb7c44bca53,a7a51e37-4fe4-42f4-b914-a3316bded4a1,"553 Oak Ave, Miami, CO 13447",+1-587-457-1515,Jessica Anderson,99,returning,,2025-11-23 12:59:10.077718,2025-11-23 12:59:10.077718
5e8cf7eb-6ba9-4788-9bb5-66a27b57a3fb,a7a51e37-4fe4-42f4-b914-a3316bded4a1,"2211 Elm St, Houston, CO 60995",+1-489-291-8114,Jessica Anderson,80,shipping,,2026-01-03 06:34:54.077718,2026-01-03 06:34:54.077718
c6c5fc0e-b104-4e10-9635-9378f6b15375,a7a51e37-4fe4-42f4-b914-a3316bded4a1,"553 Oak Ave, Miami, CO 13447",+1-587-457-1515,Jessica Anderson,2294,completed,,2025-11-08 15:07:20.077718,2025-11-08 15:07:20.077718
7ed1292e-041e-493a-8845-4fe05dc07549,a7a51e37-4fe4-42f4-b914-a3316bded4a1,"9060 Garden Ln, Austin, MA 70342",+1-246-169-9560,Jessica Anderson,72,shipping,,2026-03-06 20:26:28.077718,2026-03-06 20:26:28.077718
5a6e8fee-3fe4-4e73-b1e2-c0a965a355c8,a7a51e37-4fe4-42f4-b914-a3316bded4a1,"9060 Garden Ln, Austin, MA 70342",+1-246-169-9560,Jessica Anderson,74,awaiting_delivery,,2026-01-23 08:33:45.077718,2026-01-23 08:33:45.077718
7b46abae-2c1b-4904-8c13-8330d6812b62,a7a51e37-4fe4-42f4-b914-a3316bded4a1,"5484 Hill St, Miami, MA 83796",+1-448-538-3552,Jessica Anderson,272,shipping,,2026-03-19 08:36:50.077718,2026-03-19 08:36:50.077718
3acf7a7d-423f-4499-9463-ebbaf38939ca,173078b3-b6c7-4dea-86a8-d1a9f190f2c9,"7577 Forest Ave, Boston, MA 43196",+1-266-263-9711,Jessica Lopez,59,completed,,2026-04-12 21:03:48.077718,2026-04-12 21:03:48.077718
9310a7af-3f3d-4e80-8f75-cda757f7a695,173078b3-b6c7-4dea-86a8-d1a9f190f2c9,"2120 Oak Ave, San Jose, IL 93399",+1-269-824-1721,Jessica Lopez,260,shipping,,2026-01-13 10:01:46.077718,2026-01-13 10:01:46.077718
d242d661-39cb-46ad-bb50-3325a8dd69fa,173078b3-b6c7-4dea-86a8-d1a9f190f2c9,"2120 Oak Ave, San Jose, IL 93399",+1-269-824-1721,Jessica Lopez,482,awaiting_delivery,,2026-03-22 18:46:40.077718,2026-03-22 18:46:40.077718
1f319bac-7ca3-41e1-9b3a-fd18beb00555,c9208574-fa37-4372-a6e4-542418578110,"3090 Spring St, Denver, IL 30157",+1-651-417-2789,Jessica Ramirez,314,shipping,,2025-12-23 15:29:44.077718,2025-12-23 15:29:44.077718
c3814fe2-312c-4f28-be6f-dca67fac2dd5,c9208574-fa37-4372-a6e4-542418578110,"3090 Spring St, Denver, IL 30157",+1-651-417-2789,Jessica Ramirez,36,cancelled,,2025-12-27 22:48:15.077718,2025-12-27 22:48:15.077718
cdfc342d-cf82-4e78-8bb0-2e0684481272,c9208574-fa37-4372-a6e4-542418578110,"3090 Spring St, Denver, IL 30157",+1-651-417-2789,Jessica Ramirez,385,completed,,2025-11-23 19:38:11.077718,2025-11-23 19:38:11.077718
825785fc-6830-4b86-8b9d-e0c38c9c4856,c9208574-fa37-4372-a6e4-542418578110,"9023 Cedar Ln, Denver, CO 34258",+1-975-552-7404,Jessica Ramirez,853,cancelled,,2026-01-12 14:34:34.077718,2026-01-12 14:34:34.077718
4c25ece7-9b55-45b0-b057-f896c6999f7e,c9208574-fa37-4372-a6e4-542418578110,"7935 Lake Dr, Boston, MA 66427",+1-919-278-9059,Jessica Ramirez,499,cancelled,,2025-11-19 18:44:27.077718,2025-11-19 18:44:27.077718
3f39c71b-77d4-487b-9559-ee0135662669,c9208574-fa37-4372-a6e4-542418578110,"7935 Lake Dr, Boston, MA 66427",+1-919-278-9059,Jessica Ramirez,179,completed,,2025-11-21 04:21:27.077718,2025-11-21 04:21:27.077718
68a2b435-8c62-446e-a86f-4cd763232fc3,c9208574-fa37-4372-a6e4-542418578110,"9023 Cedar Ln, Denver, CO 34258",+1-975-552-7404,Jessica Ramirez,445,completed,,2025-11-20 16:14:01.077718,2025-11-20 16:14:01.077718
9c94ceaa-6805-4289-bf9b-04d878955a81,c9208574-fa37-4372-a6e4-542418578110,"9676 Broadway, Austin, TX 14289",+1-765-876-8680,Jessica Ramirez,126,returning,,2026-02-17 05:05:51.077718,2026-02-17 05:05:51.077718
a727209d-46ed-4ac4-8fa5-dc6ca9eedf90,c9208574-fa37-4372-a6e4-542418578110,"3090 Spring St, Denver, IL 30157",+1-651-417-2789,Jessica Ramirez,85,awaiting_delivery,,2026-01-25 04:06:38.077718,2026-01-25 04:06:38.077718
3b0ab438-e728-462d-9284-97d3191a175e,9347a086-7807-404c-86fa-a798f116298a,"9993 Garden Ln, Austin, WA 75697",+1-490-431-4835,John Harris,6,returning,,2026-03-07 07:02:53.077718,2026-03-07 07:02:53.077718
20559e18-fe5a-4b27-b7be-c89258867356,9347a086-7807-404c-86fa-a798f116298a,"9993 Garden Ln, Austin, WA 75697",+1-490-431-4835,John Harris,144,cancelled,,2026-04-13 03:00:10.077718,2026-04-13 03:00:10.077718
ae1cd93a-74fd-44c3-aa6f-7cdd8254932d,9347a086-7807-404c-86fa-a798f116298a,"9993 Garden Ln, Austin, WA 75697",+1-490-431-4835,John Harris,2047,awaiting_delivery,,2025-10-29 00:03:16.077718,2025-10-29 00:03:16.077718
b1f6756f-97cb-4e68-9874-e538bb115145,65e64f17-7ca4-4953-a6b6-13f0df06bce6,"1663 Garden Ln, Dallas, AZ 22228",+1-889-227-3190,John Miller,648,completed,,2026-01-29 07:41:23.077718,2026-01-29 07:41:23.077718
7892a1c7-3698-4d64-96ee-4d7f106ff908,65e64f17-7ca4-4953-a6b6-13f0df06bce6,"1663 Garden Ln, Dallas, AZ 22228",+1-889-227-3190,John Miller,193,completed,,2026-01-28 23:40:19.077718,2026-01-28 23:40:19.077718
